,business_id,google_id,place_id,google_mid,phone_number,name,latitude,longitude,full_address,review_count,rating,timezone,working_hours,website,verified,place_link,cid,reviews_link,owner_id,owner_link,owner_name,booking_link,reservations_link,business_status,type,subtypes,photos_sample,reviews_per_rating,photo_count,about,address,order_link,price_level,district,street_address,city,zipcode,state,country,hotel_location_rating,hotel_amenities,hotel_stars,hotel_review_summary
0,0x8085808b287f3b3b:0xa49802f84f7ddb35,0x8085808b287f3b3b:0xa49802f84f7ddb35,ChIJOzt_KIuAhYARNdt9T_gCmKQ,/m/06618ms,+14154336600,Hilton San Francisco Financial District,37.7952284,-122.40407289999999,"Hilton San Francisco Financial District, 750 Kearny St, San Francisco, CA 94108",4981,3.9,America/Los_Angeles,,https://www.hilton.com/en/hotels/sfofdhf-hilton-san-francisco-financial-district/?SEO_id=GMB-AMER-HH-SFOFDHF&y_source=1_MTIyMDk1Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8085808b287f3b3b:0xa49802f84f7ddb35,11860232884188994357,"https://search.google.com/local/reviews?placeid=ChIJOzt_KIuAhYARNdt9T_gCmKQ&q=Hotels+in+San+Francisco,+USA&authuser=0&hl=en&gl=US",112262189677275123944,https://maps.google.com/maps/contrib/112262189677275123944,Hilton San Francisco Financial District,,,OPEN,Hotel,['Hotel'],"[{'photo_id': 'AF1QipPb-WBlq47zGFMjalAgym-w9SvyZY14qbtBA0GJ', 'photo_url': 'https://lh5.googleusercontent.com/p/AF1QipPb-WBlq47zGFMjalAgym-w9SvyZY14qbtBA0GJ', 'photo_url_large': 'https://lh5.googleusercontent.com/p/AF1QipPb-WBlq47zGFMjalAgym-w9SvyZY14qbtBA0GJ=w4500-h3000-k-no', 'video_thumbnail_url': None, 'latitude': 37.795129599999996, 'longitude': -122.40462550000001, 'type': 'photo', 'photo_datetime_utc': '2020-12-07T00:00:00.000Z', 'photo_timestamp': 1607299200}]","{'1': 424, '2': 324, '3': 719, '4': 1451, '5': 2063}",7824,"{'summary': ""Located in San Francisco's financial district, this upscale 27-story hotel is a 1-mile drive from conventions at the Moscone Center and 5 miles' drive from the Golden Gate Bridge. Offering city or bay views, the chic rooms have custom-designed beds, flat-screen TVs and Wi-Fi (fee). Upgraded rooms provide access to a club lounge with free breakfast and evening appetizers. Suites add living areas and minifridges. Room service is available. Amenities include a restaurant, a stylish bar, and a wine bar with access to iPads. A breakfast buffet is offered for a fee. There's also a 24/7 gym, a business center and 20,000 sq ft of meeting space."", 'details': None}","750 Kearny St, San Francisco, CA 94108",,,Chinatown,750 Kearny St,San Francisco,94108,California,US,,,4.0,"{'Rooms': {'score': 2.85, 'summary': ['Rooms had views', 'Some guests commented the rooms were small & dated, and that maintenance could be improved']}, 'Location': {'score': 4.15, 'summary': ['Near the city center & beach; shopping, sightseeing, restaurants & bars nearby', 'Near public transit & the train station', 'Easily accessible by car']}, 'Service & facilities': {'score': 3.1, 'summary': ['Some guests said management could be improved']}}"
1,0x8085808f06760a95:0xb105a58abfc5cb37,0x8085808f06760a95:0xb105a58abfc5cb37,ChIJlQp2Bo-AhYARN8vFv4qlBbE,/g/1tdlhj77,+14157885604,HI San Francisco Downtown Hostel,37.7865146,-122.4095313,"HI San Francisco Downtown Hostel, 312 Mason St, San Francisco, CA 94102",1551,4.4,America/Los_Angeles,,https://www.hiusa.org/find-hostels/california/san-francisco-312-mason-street/?y_source=1_MTAyMTYxNDgyOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8085808f06760a95:0xb105a58abfc5cb37,12755783534938278711,"https://search.google.com/local/reviews?placeid=ChIJlQp2Bo-AhYARN8vFv4qlBbE&q=Hotels+in+San+Francisco,+USA&authuser=0&hl=en&gl=US",108658999722668233665,https://maps.google.com/maps/contrib/108658999722668233665,HI San Francisco Downtown Hostel,,,OPEN,Hostel,['Hostel'],"[{'photo_id': 'Fk5galW6_hUAAAQqXmX3lw', 'photo_url': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhGTN47wi9PmDt1ieok0SIndxMqSI2JUgb84BQjLGIeuqzjmL5L1FL6tK125rNb8yOaYjEc5XrwLaP6GCBITlDFbr9wj3RaCZq7XkSMvJbmLtw_IkQLH03s2CuGmivh3CneggJ-QNwDIo65jODGA66_X26T9J2mMgzirFqgzoduBidLYPmNPZYLiw43zJ457wlemBw', 'photo_url_large': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhGTN47wi9PmDt1ieok0SIndxMqSI2JUgb84BQjLGIeuqzjmL5L1FL6tK125rNb8yOaYjEc5XrwLaP6GCBITlDFbr9wj3RaCZq7XkSMvJbmLtw_IkQLH03s2CuGmivh3CneggJ-QNwDIo65jODGA66_X26T9J2mMgzirFqgzoduBidLYPmNPZYLiw43zJ457wlemBw=w4928-h3264-k-no', 'video_thumbnail_url': None, 'latitude': 37.7864789, 'longitude': -122.40976339999999, 'type': 'photo', 'photo_datetime_utc': '2019-10-06T00:00:00.000Z', 'photo_timestamp': 1570320000}]","{'1': 29, '2': 39, '3': 142, '4': 444, '5': 897}",1934,"{'summary': ""In a classic brick building in the Tenderloin neighborhood, this low-key hostel is a 3-minute walk from Union Square. It's also 2 miles from the San Francisco-Oakland Bay Bridge and 4 miles from the California Academy of Sciences. Bright mixed-gender and single-sex dorms come with shared bathrooms, while private rooms have en suite facilities. All include free Wi-Fi. The property provides free continental breakfast. There's also a a fully equipped kitchen, a contemporary lounge and a media room."", 'details': None}","312 Mason St, San Francisco, CA 94102",,,Union Square,312 Mason St,San Francisco,94102,California,US,,{'Free Wi-Fi': True},3.0,"{'Rooms': {'score': 3.5, 'summary': ['Guests liked the clean rooms, though some said they were dated & maintenance could be improved', 'Rooms had minibars & kitchenettes', 'Guests appreciated the clean bathrooms']}, 'Location': {'score': 4.7, 'summary': ['Near the city center; shopping, sightseeing, restaurants & bars nearby', 'Near public transit, the train station & the airport', 'Easily accessible by car; parking available']}, 'Service & facilities': {'score': 4.55, 'summary': ['Guests appreciated the friendly, professional staff', 'Guests spoke highly of the reception staff']}}"
2,0x808580953b304983:0xf80b9c8c620e6b91,0x808580953b304983:0xf80b9c8c620e6b91,ChIJg0kwO5WAhYARkWsOYoycC_g,/m/04fjw2v,+14154414000,"Holiday Inn San Francisco-Golden Gateway, an IHG Hotel",37.7898079,-122.4219471,"Holiday Inn San Francisco-Golden Gateway, an IHG Hotel, 1500 Van Ness Ave, San Francisco, CA 94109",3315,4.0,America/Los_Angeles,,https://www.ihg.com/holidayinn/hotels/us/en/san-francisco/sfogg/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-US-_-SFOGG,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808580953b304983:0xf80b9c8c620e6b91,17873551672904412049,"https://search.google.com/local/reviews?placeid=ChIJg0kwO5WAhYARkWsOYoycC_g&q=Hotels+in+San+Francisco,+USA&authuser=0&hl=en&gl=US",110544783501553208813,https://maps.google.com/maps/contrib/110544783501553208813,"Holiday Inn San Francisco-Golden Gateway, an IHG Hotel",,,OPEN,Hotel,"['Hotel', 'Conference center', 'Wedding venue']","[{'photo_id': 'AF1QipM9eoBNS73Bdic-OFTMYGjtNBwXm1oWciKGcwvm', 'photo_url': 'https://lh5.googleusercontent.com/p/AF1QipM9eoBNS73Bdic-OFTMYGjtNBwXm1oWciKGcwvm', 'photo_url_large': 'https://lh5.googleusercontent.com/p/AF1QipM9eoBNS73Bdic-OFTMYGjtNBwXm1oWciKGcwvm=w5242-h3495-k-no', 'video_thumbnail_url': None, 'latitude': 37.7899064, 'longitude': -122.42214669999998, 'type': 'photo', 'photo_datetime_utc': '2024-01-11T00:00:00.000Z', 'photo_timestamp': 1704931200}]","{'1': 198, '2': 141, '3': 421, '4': 1104, '5': 1451}",5345,"{'summary': ""This straightforward high-rise hotel is 1 mile from Union Square and the Civic Center BART station, 2 miles from Fisherman's Wharf, and 14 miles from San Francisco International Airport. Relaxed rooms have free Wi-Fi and flat-screen TVs, along with desks and minifridges. Suites have separate living areas and pull-out sofas. Kids stay with an adult for no charge. Evening room service is available. A casual restaurant serves California-inspired cuisine (kids 12 and under eat free). Other amenities include a bar, an outdoor heated pool and 24-hour gym, plus 18,000 sq ft of meeting space. Parking is available for a fee."", 'details': None}","1500 Van Ness Ave, San Francisco, CA 94109",,,Polk Gulch,1500 Van Ness Ave,San Francisco,94109,California,US,,{'Free Wi-Fi': True},3.0,"{'Rooms': {'score': 4, 'summary': ['Rooms had views', 'Guests liked the clean rooms, though some said they were dated & maintenance could be improved']}, 'Location': {'score': 4.35, 'summary': ['Near the city center; shopping, sightseeing, restaurants & bars nearby', 'Near public transit', 'Easily accessible by car']}, 'Service & facilities': {'score': 3.8, 'summary': ['Guests appreciated the friendly, professional staff', 'Guests enjoyed the pool & fitness center']}}"
3,0x808580e35111d5f7:0x34b0de1453599ed0,0x808580e35111d5f7:0x34b0de1453599ed0,ChIJ99URUeOAhYAR0J5ZUxTesDQ,/g/11b7rk6vql,+14156176565,Hotel Zephyr San Francisco,37.8077617,-122.4132228,"Hotel Zephyr San Francisco, 250 Beach St, San Francisco, CA 94133",3618,4.2,America/Los_Angeles,,https://www.hotelzephyrsf.com,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808580e35111d5f7:0x34b0de1453599ed0,3796778664752422608,"https://search.google.com/local/reviews?placeid=ChIJ99URUeOAhYAR0J5ZUxTesDQ&q=Hotels+in+San+Francisco,+USA&authuser=0&hl=en&gl=US",118298361001972493318,https://maps.google.com/maps/contrib/118298361001972493318,Hotel Zephyr San Francisco,,,OPEN,Hotel,['Hotel'],"[{'photo_id': 'AF1QipP_O55x7gOwR3AaM09CVmzEUude9wMHMPwc--yp', 'photo_url': 'https://lh5.googleusercontent.com/p/AF1QipP_O55x7gOwR3AaM09CVmzEUude9wMHMPwc--yp', 'photo_url_large': 'https://lh5.googleusercontent.com/p/AF1QipP_O55x7gOwR3AaM09CVmzEUude9wMHMPwc--yp=w2048-h1294-k-no', 'video_thumbnail_url': None, 'latitude': 37.8076036, 'longitude': -122.41317569999998, 'type': 'photo', 'photo_datetime_utc': '2020-11-23T00:00:00.000Z', 'photo_timestamp': 1606089600}]","{'1': 179, '2': 138, '3': 363, '4': 1043, '5': 1895}",5333,"{'summary': ""A 3-minute walk from Pier 41 in the Fisherman's Wharf district on San Francisco Bay, this hip, nautical-themed hotel is a mile from the Exploratorium museum and 5 miles from the Golden Gate Bridge. Bright, sophisticated rooms offer free Wi-Fi and smart TVs, plus minifridges and coffeemakers. Upgraded rooms add balconies, some with bay and wharf views. The 1- and 2-bedroom suites feature floor-to-ceiling windows and sitting areas. Amenities include a colorful gym, and an airy, contemporary lounge/game room with a pool table, as well as a furnished terrace with fire pits, seating and sculptures. Parking is available for a fee."", 'details': None}","250 Beach St, San Francisco, CA 94133",,,Fisherman's Wharf,250 Beach St,San Francisco,94133,California,US,,{'Free Wi-Fi': True},4.0,"{'Rooms': {'score': 3.1, 'summary': ['Rooms had views', 'Some guests said the bathrooms were small & cleanliness could be improved']}, 'Location': {'score': 4.45, 'summary': ['Near the city center & beach; shopping, sightseeing, restaurants & bars nearby', 'Near public transit & the train station']}, 'Service & facilities': {'score': 4.3, 'summary': ['Guests appreciated the friendly, professional staff', 'Guests spoke highly of the reception staff']}}"
4,0x808f7fd7b11f85eb:0xe038cf2fa5dfaed0,0x808f7fd7b11f85eb:0xe038cf2fa5dfaed0,ChIJ64Ufsdd_j4AR0K7fpS_POOA,/g/11gw2rczd6,+14157672000,Hyatt Place San Francisco / Downtown,37.778855899999996,-122.39241349999999,"Hyatt Place San Francisco / Downtown, 701 3rd St, San Francisco, CA 94107",621,4.3,America/Los_Angeles,,https://www.hyatt.com/hyatt-place/en-US/sfozs-hyatt-place-san-francisco-downtown/?src=corp_lclb_gmb_seo_sfozs,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x808f7fd7b11f85eb:0xe038cf2fa5dfaed0,16156891466744966864,"https://search.google.com/local/reviews?placeid=ChIJ64Ufsdd_j4AR0K7fpS_POOA&q=Hotels+in+San+Francisco,+USA&authuser=0&hl=en&gl=US",110353988623264733423,https://maps.google.com/maps/contrib/110353988623264733423,Hyatt Place San Francisco / Downtown,,,OPEN,Hotel,['Hotel'],"[{'photo_id': 'https://i.giatamedia.com/m.php?m=AQABAAAAla4KAElqhQYFACXiSRSSxc_CD-_FWgFzTVE', 'photo_url': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhG3QmarPW8Y3aGVrgpEseYUBfVjbZc8t1lw4NEhlHRCjzeEBQbjMkkUCPNrIqOdwedQ0B21LOh5BHTm0gVP6pxKWXx5j-6bUU7PtcVohZglggNsJ76-zqFPiGD7bs3XER0ANj7Wd4quwkMQFi7KXlI9oWUWeX_UD3Dtk1-vhk7n1DClf4B7Jm2uew', 'photo_url_large': 'https://lh3.googleusercontent.com/gps-proxy/ALd4DhG3QmarPW8Y3aGVrgpEseYUBfVjbZc8t1lw4NEhlHRCjzeEBQbjMkkUCPNrIqOdwedQ0B21LOh5BHTm0gVP6pxKWXx5j-6bUU7PtcVohZglggNsJ76-zqFPiGD7bs3XER0ANj7Wd4quwkMQFi7KXlI9oWUWeX_UD3Dtk1-vhk7n1DClf4B7Jm2uew=w3239-h2160-k-no', 'video_thumbnail_url': None, 'latitude': 37.7787298, 'longitude': -122.39261309999999, 'type': 'photo', 'photo_datetime_utc': '2024-02-13T00:00:00.000Z', 'photo_timestamp': 1707782400}]","{'1': 31, '2': 34, '3': 39, '4': 151, '5': 366}",815,"{'summary': ""A 2-minute walk from a tram stop, this relaxed hotel is 5 minutes on foot from baseball games at Oracle Park and a 14-minute stroll from the San Francisco Museum of Modern Art. Bright, informal rooms come with complimentary Wi-Fi and flat-screen TVs, plus minifridges, coffeemakers and safes. Suites add sitting areas with sofabeds. Breakfast and valet parking are available for a fee. There's a cafe/bar and a 24-hour snack shop, as well as a business center and a gym."", 'details': None}","701 3rd St, San Francisco, CA 94107",,,China Basin,701 3rd St,San Francisco,94107,California,US,,"{'Free Wi-Fi': True, 'Free breakfast': True}",3.0,"{'Rooms': {'score': 3.8, 'summary': ['Guests liked the clean, updated rooms, though some said maintenance could be improved', 'Rooms had views', 'Guests appreciated the large bathrooms']}, 'Location': {'score': 3.65, 'summary': ['Near the city center; shopping, sightseeing, restaurants & bars nearby', 'Near public transit & the train station']}, 'Service & facilities': {'score': 4.6, 'summary': ['Guests appreciated the friendly, professional staff', 'Guests spoke highly of the reception staff, though some said housekeeping could be improved', 'Guests enjoyed the fitness center']}}"
5,0x8085809fc4fc0517:0xf2c0977c72dfaab0,0x8085809fc4fc0517:0xf2c0977c72dfaab0,ChIJFwX8xJ-AhYARsKrfcnyXwPI,/g/1trxkhnx,+14156216775,San Francisco Central Hotel,37.7720017,-122.422066,"San Francisco Central Hotel, 1707 Market St, San Francisco, CA 94103",1360,2.7,America/Los_Angeles,,https://www.sanfranciscocentralhotel.com,True,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8085809fc4fc0517:0xf2c0977c72dfaab0,17492147513466006192,"https://search.google.com/local/reviews?placeid=ChIJFwX8xJ-AhYARsKrfcnyXwPI&q=Hotels+in+San+Francisco,+USA&authuser=0&hl=en&gl=US",108874057081560021767,https://maps.google.com/maps/contrib/108874057081560021767,San Francisco Central Hotel,,,OPEN,Hotel,"['Hotel', 'Lodge', 'Motel']","[{'photo_id': 'AF1QipP72yeAP3_9WxoliWO6ltwNTIf8lh5KbYgHjE-W', 'photo_url': 'https://lh5.googleusercontent.com/p/AF1QipP72yeAP3_9WxoliWO6ltwNTIf8lh5KbYgHjE-W', 'photo_url_large': 'https://lh5.googleusercontent.com/p/AF1QipP72yeAP3_9WxoliWO6ltwNTIf8lh5KbYgHjE-W=w2057-h961-k-no', 'video_thumbnail_url': None, 'latitude': 37.7721576, 'longitude': -122.42261230000001, 'type': 'photo', 'photo_datetime_utc': '2023-05-06T00:00:00.000Z', 'photo_timestamp': 1683331200}]","{'1': 441, '2': 187, '3': 290, '4': 223, '5': 219}",637,"{'summary': 'A 3-mile drive from Twin Peaks park, this straightforward hotel is 3.5 miles from Alcatraz Island and a 5.1-mile drive from Golden Gate Park. The relaxed rooms offer free Wi-Fi, flat-screen TVs and coffeemakers. Suites add sitting areas with pull-out sofas, and some have minifridges. Kids age 17 and under stay free with an adult. Continental breakfast is complimentary. Parking is available for a fee.', 'details': None}","1707 Market St, San Francisco, CA 94103",,,SoMa,1707 Market St,San Francisco,94103,California,US,,{'Free Wi-Fi': True},2.0,"{'Rooms': {'score': 2.5, 'summary': ['Some guests noted the rooms could be quieter & beds could be improved', 'Some guests mentioned the bathrooms could be improved']}, 'Location': {'score': 4.1, 'summary': ['Parking available']}, 'Service & facilities': {'score': 3.35, 'summary': ['Some guests said reception could be improved']}}"
